Query_ID Recall Precision non-interpolated_Precision Total_Relevant_Document
1	1	0.036585365853658534	0.050229629018507825	82
2	1	0.024390243902439025	0.05575117370892019	82
3	1	0.04878048780487805	0.12829457364341085	82
4	1	0.024390243902439025	0.0331143951833607	82
5	1	0.036585365853658534	0.15674603174603174	82
6	1	0.024390243902439025	0.04076479076479077	82
7	1	0.04878048780487805	0.15574352548036757	82
8	1	0.012195121951219513	0.01639344262295082	82
9	1	0.024390243902439025	0.02219512195121951	82
10	1	0.06097560975609756	0.19756611204887065	82
11	1	0.04878048780487805	0.06471725687516582	82
12	1	0.06097560975609756	0.2296190476190476	82
13	1	0.07317073170731707	0.25233323983323985	82
14	1	0.024390243902439025	0.055303030303030305	82
16	1	0.036585365853658534	0.38855218855218854	82
18	1	0.036585365853658534	0.255026455026455	82
17	1	0.024390243902439025	0.05397727272727273	82
19	0.8	0.11363636363636363	0.4901960784313726	44
15	1	0.07317073170731707	0.12967222225617747	82
20	0.6666666666666666	0.10714285714285714	0.04230769230769231	28
21	1	0.06097560975609756	0.12393677993433196	82
22	0.5	0.6	0.18472222222222223	10
23	1	0.030303030303030304	0.06666666666666667	33
24	1	0.3333333333333333	0.36138658726894024	27
25	0.6666666666666666	0.09375	0.06734006734006734	32
26	0	0.027777777777777776	0	36
27	0.7878787878787878	0.6470588235294118	0.5162899904626956	51
28	1	0.04878048780487805	0.06334972394755004	82
29	1	0.038461538461538464	0.08333333333333333	26
30	0.4444444444444444	0.45	0.16315628815628813	20
31	0.36363636363636365	0.3548387096774194	0.07762237762237761	31
32	1	0.034482758620689655	0.04173290937996821	58
33	1	0.04878048780487805	0.056375397813753975	82
34	0.6666666666666666	0.17142857142857143	0.27703081232493	35
35	0.375	0.4444444444444444	0.09375	18
