Query_ID Recall Precision non-interpolated_Precision Total_Relevant_Document
1	NaN	NaN	0	981
3	0	0.0026954177897574125	0	371
4	0	0.0016155088852988692	0	619
2	0	0.0012330456226880395	0	811
5	0	0.0006849315068493151	0	1460
6	0	0.0006849315068493151	0	1460
7	0	0.0008203445447087777	0	1219
8	0	0.0011325028312570782	0	883
9	0	0.0012658227848101266	0	790
10	0	0.0013227513227513227	0	756
11	0	0.0015290519877675841	0	654
12	0	0.0006849315068493151	0	1460
13	0	0.00117096018735363	0	854
14	0	0.0006849315068493151	0	1460
15	0	0.0009541984732824427	0	1048
16	0	0.0006849315068493151	0	1460
17	0	0.0016750418760469012	0	597
18	0	0.0017761989342806395	0	563
19	0	0.0012919896640826874	0	774
20	0	0.002188183807439825	0	457
21	0	0.001841620626151013	0	543
22	0	0.0035335689045936395	0	283
23	0	0.0010121457489878543	0	988
24	0	0.0016339869281045752	0	612
25	0	0.0016638935108153079	0	601
26	0	0.0014492753623188406	0	690
27	0	0.0016051364365971107	0	623
28	0	0.00186219739292365	0	537
29	0	0.0020325203252032522	0	492
30	0	0.0022026431718061676	0	454
31	0	0.0013908205841446453	0	719
32	0	0.0007955449482895784	0	1257
33	0	0.0013908205841446453	0	719
34	0	0.0016750418760469012	0	597
35	0	0.0030959752321981426	0	323
36	0	0.0006849315068493151	0	1460
37	0	0.001072961373390558	0	932
38	0	0.0008576329331046312	0	1166
39	0	0.0006849315068493151	0	1460
40	0	0.0006849315068493151	0	1460
41	0	0.0008650519031141869	0	1156
42	0	0.0009718172983479105	0	1029
44	0	0.0008818342151675485	0	1134
45	0	0.0009328358208955224	0	1072
46	0	0.0007627765064836003	0	1311
47	0	0.0009587727708533077	0	1043
43	0	0.0007987220447284345	0	1252
49	0	0.0006849315068493151	0	1460
48	0	0.0007733952049497294	0	1293
50	0	0.0006849315068493151	0	1460
51	0	0.001272264631043257	0	786
52	0	0.00078064012490242	0	1281
53	0	0.0006849315068493151	0	1460
54	0	0.0011325028312570782	0	883
55	0	0.0009950248756218905	0	1005
56	0	0.0008103727714748784	0	1234
57	0	0.000945179584120983	0	1058
58	0	0.0006849315068493151	0	1460
59	0	0.0006849315068493151	0	1460
60	0	0.0006849315068493151	0	1460
61	0	0.0006849315068493151	0	1460
62	0	0.0006849315068493151	0	1460
63	0	0.0006849315068493151	0	1460
64	0	0.0006849315068493151	0	1460
65	0	0.0006849315068493151	0	1460
66	0	0.0006849315068493151	0	1460
67	0	0.0006849315068493151	0	1460
68	0	0.0006849315068493151	0	1460
69	0	0.0006849315068493151	0	1460
70	0	0.0006849315068493151	0	1460
71	0	0.0006849315068493151	0	1460
72	0	0.0006849315068493151	0	1460
73	0	0.0006849315068493151	0	1460
74	0	0.0006849315068493151	0	1460
75	0	0.0006849315068493151	0	1460
76	0	0.0006849315068493151	0	1460
77	0	0.0006849315068493151	0	1460
78	0	0.0006849315068493151	0	1460
79	0	0.0006849315068493151	0	1460
80	0	0.0006849315068493151	0	1460
81	0	0.0006849315068493151	0	1460
82	0	0.0006849315068493151	0	1460
83	0	0.0006849315068493151	0	1460
84	0	0.0006849315068493151	0	1460
85	0	0.0006849315068493151	0	1460
86	0	0.0006849315068493151	0	1460
87	0	0.0006849315068493151	0	1460
88	0	0.0006849315068493151	0	1460
89	0	0.0006849315068493151	0	1460
90	0	0.0006849315068493151	0	1460
91	0	0.0006849315068493151	0	1460
92	0	0.0006849315068493151	0	1460
93	0	0.0006849315068493151	0	1460
94	0	0.0006849315068493151	0	1460
95	0	0.0006849315068493151	0	1460
96	0	0.0006849315068493151	0	1460
97	0	0.0006849315068493151	0	1460
98	0	0.0006849315068493151	0	1460
99	0	0.0006849315068493151	0	1460
100	0	0.0006849315068493151	0	1460
101	0	0.0006849315068493151	0	1460
102	0	0.0006849315068493151	0	1460
103	0	0.0006849315068493151	0	1460
104	0	0.0006849315068493151	0	1460
105	0	0.0006849315068493151	0	1460
106	0	0.0006849315068493151	0	1460
107	0	0.0006849315068493151	0	1460
108	0	0.0006849315068493151	0	1460
109	0	0.0006849315068493151	0	1460
110	0	0.0006849315068493151	0	1460
111	0	0.0006849315068493151	0	1460
112	0	0.0006849315068493151	0	1460
